product_id,title,description,image_url,dimensions
92943209893,ebba™ - Huggy Bear™,"Crafted from ultra-soft blue plush, Huggy Bear by ebba offers a delightful sensory experience with its uniquely textured fur, ideal for little hands to explore. This adorable bear is designed with a friendly expression and a snugly build, making it a perfect cuddling companion for children. Durable and safe for babies,",http://auroragift.com/cdn/shop/files/20988.jpg?v=1750261999,
92943230590,Pink Bear - Large My First Teddy Stuffed Animal - ebba,"Pink teddy bear from My First Teddy by ebba features ultra-soft pink fur, embroidered eyes, and a satin bow for safe baby snuggling.",http://auroragift.com/cdn/shop/products/23061.jpg?v=1750262394,
92943230606,Blue Bear - Large My First Teddy Stuffed Animal - ebba,"Blue teaddy bear from My First Teddy by ebba has soft blue fur, embroidered eyes, and a satin bow, making it a perfect first snuggle buddy.",http://auroragift.com/cdn/shop/products/23062.jpg?v=1750262393,
92943230613,Pink Bear - Large My First Teddy Stuffed Animal - ebba,"Pink teddy bear from My First Teddy by ebba features ultra-soft pink fur, embroidered eyes, and a satin bow for safe baby snuggling.",http://auroragift.com/cdn/shop/products/23061.jpg?v=1750262394,
92943230620,Blue Bear - Large My First Teddy Stuffed Animal - ebba,"Blue teaddy bear from My First Teddy by ebba has soft blue fur, embroidered eyes, and a satin bow, making it a perfect first snuggle buddy.",http://auroragift.com/cdn/shop/products/23062.jpg?v=1750262393,
92943230637,Pink Bear - Jumbo My First Teddy Stuffed Animal - ebba,"Pink teddy bear from My First Teddy by ebba features ultra-soft pink fur, embroidered eyes, and a satin bow for safe baby snuggling.",http://auroragift.com/cdn/shop/products/23063.jpg?v=1750262391,
92943231047,"ebba™ - Dewey™ - 12.5"" Bunny","Meet Dewey Bunny, the adventurous companion with a heart as big as their ears! Dewey is a full-sized plush ready to embark on all sorts of adventures. With the ability to sit up and lay down, Dewey Bunny is as versatile as they are adorable.Dewey Bunny comes in four beautiful colors, each with its own unique charm. In",http://auroragift.com/cdn/shop/products/23105.jpg?v=1750262364,
92943231054,"ebba™ - Dewey™ - 12.5"" Bunny","Meet Dewey Bunny, the adventurous companion with a heart as big as their ears! Dewey is a full-sized plush ready to embark on all sorts of adventures. With the ability to sit up and lay down, Dewey Bunny is as versatile as they are adorable.Dewey Bunny comes in four beautiful colors, each with its own unique charm. In",http://auroragift.com/cdn/shop/products/23105.jpg?v=1750262364,
92943231061,"ebba™ - Dewey™ - 12.5"" Flourish","Meet Dewey Bunny, the adventurous companion with a heart as big as their ears now in a Flourish style! Available in three delightful colors, Dewey Bunny Flourish is a full-sized plush ready to accompany you on all your adventures.Dewey Bunny Flourish in yellow boasts a muted yellow body reminiscent of a ripe banana, pa",http://auroragift.com/cdn/shop/products/23426.jpg?v=1750263665,
92943231382,Rocko Raccoon - Soft Cuddlers Baby Plush - ebba,"Cuddle up with Rocko the raccoon from Cuddlers by ebba, featuring luxurious two-toned fabrics and a floppy design for easy holding!",http://auroragift.com/cdn/shop/products/23138.jpg?v=1750262356,
92943232532,ebba - CUDDLER GABY - Baby Plush Toys - Giraffe,"Online Baby Shop - baby plush toys with premium quality. This Plush Giraffe is Soft and cuddly with a gentle feel for babies, toddlers, kids or any child",http://auroragift.com/cdn/shop/products/23253.jpg?v=1750262272,
92943232556,ebba - CUDDLER ALLIE - Baby Plush Toys - Alligator,"Online Baby Shop - baby plush toys with premium quality. This Plush Alligator is Soft and cuddly with a gentle feel for babies, toddlers, kids or any child",http://auroragift.com/cdn/shop/products/23255.jpg?v=1750262269,
92943232990,"ebba™ - Dewey™ - Musical! - 11.5"" Bunny","Meet Dewey Bunny, the enchanting wind-up musical toy that promises to bring joy and comfort to your little one's world. With a heart as big as its floppy ears, Dewey Bunny is ready for adventure and cuddles.Crafted in a soft hue, Dewey Bunny lays in the perfect sleeping position, inviting snuggles and companionship. It",http://auroragift.com/cdn/shop/products/23424.jpg?v=1750262149,
92943233164,ebba - PEMBE PANDA - Eco Friendly Baby Plush Toys,"Online Baby Shop - Sustainable eco friendly baby stuffed animals with premium quality. Pembe the Plush Panda is soft and cuddly with a gentle feel for babies, toddlers, kids or any child",http://auroragift.com/cdn/shop/products/23316.jpg?v=1750262229,
92943233188,ebba - BRENNA BUNNY - Baby Plush Toys,"Online Baby Shop - Sustainable eco friendly baby stuffed animals with premium quality. Brenna the Plush Bunny is soft and cuddly with a gentle feel for babies, toddlers, kids or any child",http://auroragift.com/cdn/shop/files/23318.jpg?v=1750262226,
92943233560,ebba - Piglet - Baby Plush Toys,"ebba, Online Baby Gift Shop - This Piglet baby plush toy is from the Eco Collection collection. Colorful and soft stuffed animals made for newborns, toddlers, and any child to love.",http://auroragift.com/cdn/shop/files/23356.jpg?v=1750262168,
92943233805,"ebba™ - Huggy Collection™ - 13"" Paisley Piglet™","Paisley Piglet from the Huggy Collection by ebba is a delightful plush designed with the softest fabrics, perfect for a baby's gentle touch. This charming piglet, with its soothing pink color and adorable patchwork detail, offers comfort and warmth, making it an ideal companion for naptime or playtime. Its friendly exp",http://auroragift.com/cdn/shop/products/23380.jpg?v=1750263734,
92943233812,"ebba™ - Huggy Collection™ - 13"" Payton Pony™","Payton Pony from the Huggy Collection by ebba is a plush pony designed with the utmost care, featuring the softest fabrics ideal for a baby's delicate touch. This endearing pony, with its soothing gray color and white accents, provides comfort and warmth, making it a perfect companion for naptime or playtime. Its sweet",http://auroragift.com/cdn/shop/products/23381.jpg?v=1750263733,
92943234024,ebba™ - Fur-Ebba™ - Kori Bear,"Meet Kori Bear, the quintessential teddy bear designed to be your lifelong companion. With its luxuriously soft fur and versatile design, Kori Bear is an essential addition to any cuddle collection. Available in four charming colors – blue, pink, grey and brown – each Kori Bear stands at a cozy 13 inches tall, making i",http://auroragift.com/cdn/shop/products/23403a.jpg?v=1750263695,
92943234031,ebba™ - Fur-Ebba™ - Kori Bear,"Meet Kori Bear, the quintessential teddy bear designed to be your lifelong companion. With its luxuriously soft fur and versatile design, Kori Bear is an essential addition to any cuddle collection. Available in four charming colors – blue, pink, grey and brown – each Kori Bear stands at a cozy 13 inches tall, making i",http://auroragift.com/cdn/shop/products/23403a.jpg?v=1750263695,
92943234192,"ebba™ - Cuddlers™ - 14"" Ollie Owl™","Ollie Owl from Cuddlers by ebba features a soft, two-toned design with plush grey and creamy yellow fabrics that invite little ones to touch and explore. This adorable owl plush is crafted to provide the ultimate comfort and sensory stimulation for babies, with its floppy body and varied textures ideal for cuddling and",http://auroragift.com/cdn/shop/products/23419.jpg?v=1750263672,
92943234239,"ebba™ - Dewey™ - Musical! - 11.5"" Bunny","Meet Dewey Bunny, the enchanting wind-up musical toy that promises to bring joy and comfort to your little one's world. With a heart as big as its floppy ears, Dewey Bunny is ready for adventure and cuddles.Crafted in a soft hue, Dewey Bunny lays in the perfect sleeping position, inviting snuggles and companionship. It",http://auroragift.com/cdn/shop/products/23424.jpg?v=1750262149,
92943234246,"ebba™ - Dewey™ - Musical! - 11.5"" Bunny","Meet Dewey Bunny, the enchanting wind-up musical toy that promises to bring joy and comfort to your little one's world. With a heart as big as its floppy ears, Dewey Bunny is ready for adventure and cuddles.Crafted in a soft hue, Dewey Bunny lays in the perfect sleeping position, inviting snuggles and companionship. It",http://auroragift.com/cdn/shop/products/23424.jpg?v=1750262149,
92943234864,Leah Lamb - Gentle Dreamers Huggy Plush - Aurora,"Embrace serenity with 'Leah Lamb', a soft, safe Aurora plush from our Dreamers Huggy Collection, perfect for baby's first hugs.",http://auroragift.com/cdn/shop/files/23486.jpg?v=1750262901,
92943261556,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943261785,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943261808,Aurora® - Miyoni® - Pig,"Thanks to this great little pig, you can help to build up a fine collection of adorable and friendly pigs that have enough personality and charm to go around The perfect choice for when you need something with a touch more aim and personality Come in 8, 11, andÂ 16 inches long from top to bottom Made from the finest qu",http://auroragift.com/cdn/shop/products/10897_ddbb3391-5dfa-4ad0-a998-9223aba5756a.jpg?v=1750261956,
92943262119,English Lop Rabbit - Realistic Miyoni Tots Plush - Aurora,"Embrace elegance with the 'Sitting Pretty English Lop Rabbit', a Miyoni Tots masterpiece by Aurora plush, perfect for collectors and animal lovers.",http://auroragift.com/cdn/shop/files/26498.jpg?v=1750263085,
92943262492,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943262508,"Aurora® - Miyoni® Tots - 9"" Pomeranian Pup","Miyoni features your favorite animals in plush form with a simultaneously realistic and adorable design! Perfectly groomed and ready to join anyone's plush collection, this Pomeranian Pup Miyoni has brown fur coat and a precious face sure to bring a smile to anyone's face!",http://auroragift.com/cdn/shop/products/26445_6df0a7ed-276c-42b3-8015-908ed0935d3f.jpg?v=1750265762,
92943262522,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943262782,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943262836,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943262928,"Aurora® - Miyoni® - 10"" Andean Flamingo","Miyoni features your favorite animals in plush form with a simultaneously realistic and cute design! With this Andean Flamingo, you can make sure you have all the help that you need to make things around the house feel a little more comfortable and enjoyable at night!",http://auroragift.com/cdn/shop/products/26292_249f3962-aa29-4255-aa38-8a112835271c.jpg?v=1750266842,
92943262997,Aurora® - Miyoni® - Lop Eared Rabbit,"This beautiful little lop earned rabbit is a fine pick for anyone who is looking to help add a bit of nature-specific charm to their plush collection Comes with a look and a charm that is very hard to get over, making him a must-have for all plush fans Comes in 8 and 11 inches long from top to bottom Made from the fine",http://auroragift.com/cdn/shop/products/26298b_322d87e0-c133-4eeb-aec9-2ab54932672d.jpg?v=1750261965,
92943263260,River Otter Plush - Playful Miyoni Stuffed Animals - Aurora,"River Otter plush by Miyoni has a sleek brown coat, cream face, and lifelike design that captures playful otter charm.",http://auroragift.com/cdn/shop/products/26326_b9960830-17e3-420d-9599-4c3a6b75cba3.jpg?v=1750266750,
92943263390,Golden Retriever Pup - Miyoni Tots Stuffed Animals - Aurora,"A Golden Retriever stuffed animal from Miyoni Tots by Aurora plush features fluffy golden fur, round eyes, and joyful expression. Add to collection!",http://auroragift.com/cdn/shop/products/26339_72dc55d2-01d8-4765-970b-b6b5c9778fc6.jpg?v=1750266757,
92943263628,Grey Angora Bunny - Soft Miyoni Stuffed Animals - Aurora,"Meet the Grey Angora Bunny from Miyoni by Aurora: a fluffy plush capturing the Angora's charm. Perfect for all ages, it brings nature's peace indoors.",http://auroragift.com/cdn/shop/products/26362.jpg?v=1750266596,
92943263703,Shih Tzu Pup - Miyoni Tots Stuffed Animals - Aurora,"Shih Tzu stuffed animal from Miyoni Tots by Aurora plush features white and tan fur, perky ears, and a sweet puppy face. Shop yours now!",http://auroragift.com/cdn/shop/products/26370.jpg?v=1750266610,
92943263727,Australian Shepherd Pup - Cute Miyoni Tots Plush - Aurora,"Australian Shepherd Pup from the Miyoni Tots collection by Aurora - realistic, eco-friendly plush for collectors and kids!",http://auroragift.com/cdn/shop/files/26532.jpg?v=1750261067,
92943263789,Dalmatian Pup - Miyoni Tots Stuffed Animals - Aurora,Dalmatian stuffed animal from Miyoni Tots by Aurora plush features soft white fur with black spots and floppy puppy ears. Shop now!,http://auroragift.com/cdn/shop/products/26378_faeb1626-9e56-4bea-9807-0a82032953ad.jpg?v=1750266607,
92943263796,Chocolate Lab Pup - Miyoni Tots Stuffed Animals - Aurora,"Chocolate Lab stuffed animal from Miyoni Tots by Aurora plush features chocolate-brown fur, floppy ears, and loving eyes. Add to cart!",http://auroragift.com/cdn/shop/products/26379.jpg?v=1750266609,
92943264045,Lion Plush - Brave Miyoni Stuffed Animals - Aurora,"A Lion stuffed animal by the Miyoni collection by Aurora plush showcases a golden mane, amber eyes, and regal posture for lovers of majestic wild animals.",http://auroragift.com/cdn/shop/products/26404_5ea16bd2-1a35-4083-8a45-b0ec8de464f9.jpg?v=1750266260,
92943264212,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943264250,Chick - Cute Miyoni Stuffed Animals - Aurora,"Welcome spring with Miyoni Tots Tender Chick by Aurora: an eco-friendly, lifelike plush that spreads joy and awareness. A delightful, soft addition for all.",http://auroragift.com/cdn/shop/products/26425_6877fb30-57a8-4664-9e33-8ff1e7f3c158.jpg?v=1750265499,
92943264267,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943264328,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943264335,"Aurora® - Miyoni® - 10"" Rottweiler","Miyoni features your favorite animals in plush form with a simultaneously realistic and adorable design! This Rottweiler Miyoni is definitely the top dog with adorable folded ears, and a black and brown fur body.",http://auroragift.com/cdn/shop/products/26433_bd3d43c4-671b-4bc3-9d4d-3c2acb485255.jpg?v=1750265785,
92943264359,"Aurora® - Miyoni® - 9"" Beaver",Miyoni features your favorite animals in plush form with a simultaneously realistic and adorable design! This Beaver Miyoni is a classic woodland animal with its long beaver tail and furry brown coat.,http://auroragift.com/cdn/shop/products/26435_af65d5b2-663c-4ed9-bdb9-b3f70460a6e7.jpg?v=1750265773,
92943264434,Jersey Calf - Miyoni Tots Stuffed Animals - Aurora,"A Jersey Calf cow plush from Miyoni Tots by Aurora stuffed animals features soft brown fur, large ears, and a curious, gentle expression. Shop now!",http://auroragift.com/cdn/shop/products/26335_efe00214-6068-4893-b13d-94d929d9973d.jpg?v=1750266755,
92943264458,"Aurora® - Miyoni® Tots - 9"" Pomeranian Pup","Miyoni features your favorite animals in plush form with a simultaneously realistic and adorable design! Perfectly groomed and ready to join anyone's plush collection, this Pomeranian Pup Miyoni has brown fur coat and a precious face sure to bring a smile to anyone's face!",http://auroragift.com/cdn/shop/products/26445_6df0a7ed-276c-42b3-8015-908ed0935d3f.jpg?v=1750265762,
92943264465,"Aurora® - Miyoni® Tots - 9"" Jack Russell Pup","Miyoni features your favorite animals in plush form with a simultaneously realistic and adorable design! Perfectly groomed and ready to join anyone's plush collection, this Jack Russell Pup Miyoni has a white and tan fur coat and a precious face sure to bring a smile to anyone's face!",http://auroragift.com/cdn/shop/products/26446_03abadea-c96c-405d-81ab-d807335ad206.jpg?v=1750265761,
92943264526,"Aurora® - Miyoni® Tots - 9"" Panda Cub","Miyoni features your favorite animals in plush form with a simultaneously realistic and adorable design! Bring this Panda Cub home for the cutest cuddle companion! This Panda Cub Miyoni is a baby panda with black and white fur, and a precious face sure to make anyone say ""awww"".",http://auroragift.com/cdn/shop/products/26452_bf23e305-4042-450c-8023-741faff5d7aa.jpg?v=1750265755,
92943264540,"Aurora® - Miyoni® - 12"" Panda","Miyoni features your favorite animals in plush form with a simultaneously realistic and adorable design! With round eyes and precious facial expression, this Panda Miyoni is the perfect addition to anyone's collection!",http://auroragift.com/cdn/shop/products/26454_e9326e5e-cfc3-4fc8-b7a6-ed79195265bd.jpg?v=1750265753,
92943264595,English Lop Rabbit - Realistic Miyoni Tots Plush - Aurora,"Embrace elegance with the 'Sitting Pretty English Lop Rabbit', a Miyoni Tots masterpiece by Aurora plush, perfect for collectors and animal lovers.",http://auroragift.com/cdn/shop/files/26498.jpg?v=1750263085,
92943264687,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943264700,Aurora World Plush - Penguine - Miyoni,"Online Toy Store - This premium quality plush penguine is part of miyoni collection. Premium quality stuffed animals for play. These plushies are soft, cuddly and cute.",http://auroragift.com/cdn/shop/products/26470_6660500e-11a5-414a-8956-4bc324549396.jpg?v=1750265117,
92943264823,American Pekin Duck - Miyoni Stuffed Animals - Aurora,"Adopt the Miyoni American Pekin Duck Plush, your eco-friendly, authentic farmyard friend. Ignite joy and nature love in your home now!",http://auroragift.com/cdn/shop/products/26482.jpg?v=1750264355,
92943264878,Pit Bull Puppy - Miyoni Tots Stuffed Animals - Aurora,"A Pitbull stuffed animal from Miyoni Tots by Aurora plush features soft grey fur, a white chest patch, and loyal dark eyes. Add to cart!",http://auroragift.com/cdn/shop/products/26415.jpg?v=1750261823,
92943308572,"Aurora® - Tubbie Wubbies™ - 12"" Panda","Featuring irresistibly squishy tummies, Tubbie Wubbies is a collection of incredibly soft and comfortable to cuddle animals. This Tubbies Wubbies Panda is black and white and has an adorable smile!",http://auroragift.com/cdn/shop/products/30857_11ad2ca3-3c54-49f0-8c66-ae2f41a3449c.jpg?v=1750265748,
92943308664,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943311121,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943314122,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943314238,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943314795,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943315365,Aurora World Plush - Tiger - Flopsie,"Online Toy Store - This premium quality plush Tiger is part of Flopsie collection. Premium quality stuffed animals for play. These plushies are soft, cuddly and cute.",http://auroragift.com/cdn/shop/products/31939_9b7612f0-3840-4b04-9543-bf973621d810.jpg?v=1750265028,
92943315396,Calli Kitten - Enchanting Flopsie Plushies - Aurora,"Meet Calli Kitten, a multicolored stuffed animal marvel from the Flopsie collection, ready to fill your adventures with vibrant whimsy and cuddly fun.",http://auroragift.com/cdn/shop/products/31947.jpg?v=1750263980,
92943315662,Border Collie - Swift Flopsie Stuffed Animal - Aurora,"Lifelike Border Collie plush from the Flopsie plush collection by Aurora with black and white fur and sweet face, perfect for hugs and imagination.",http://auroragift.com/cdn/shop/products/31566.jpg?v=1750266838,
92943315877,Tidbit Mini Pig - Zippy Flopsie Stuffed Animal - Aurora,"Pink piglet plush from the Flopsie plush collection by Aurora with gray patches, cute snout, and soft body, ideal for farmyard cuddles and fun.",http://auroragift.com/cdn/shop/files/31587.jpg?v=1750266563,
92943316164,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943316515,Slushy - Chill Super Flopsie Plush - Aurora,Oversized polar bear stuffed animal from Aurora plush with creamy white fur and a relaxed pose for the ultimate cozy cuddles.,http://auroragift.com/cdn/shop/products/31651_5a08739e-609a-4ccf-9b2f-0c57f72ef97a.jpg?v=1750266551,
92943316607,Aurora World Plush - Dog - Super Flopsie,"Online Toy Store - This premium quality plush Dog is part of Grand Flopsie collection. Premium quality stuffed animals for play. These plushies are soft, cuddly and cute.",http://auroragift.com/cdn/shop/products/31660_8f8442a1-7472-40af-a7f0-d68933c7c74f.jpg?v=1750265071,
92943316621,Fox - Lifelike Super Flopsie Stuffed Animals - Aurora,"The 28"" Fox from Aurora's Super Flopsie collection with deep orange, white body, and black feet. Perfect for cuddles and play. Your woodland friend awaits!",http://auroragift.com/cdn/shop/products/31670.jpg?v=1750264023,
92943316638,Aurora World Plush - Elephant - Super Flopsie,"Online Toy Store - This premium quality plush Elephant is part of Grand Flopsie collection. Premium quality stuffed animals for play. These plushies are soft, cuddly and cute.",http://auroragift.com/cdn/shop/products/31663_84c9f6e6-80f3-46a4-9816-1422694746d8.jpg?v=1750265067,
92943316669,Aurora World Plush - Panda - Super Flopsie,"Online Toy Store - This premium quality plush Panda is part of Grand Flopsie collection. Premium quality stuffed animals for play. These plushies are soft, cuddly and cute.",http://auroragift.com/cdn/shop/products/31666_55855b6f-cb91-4e6b-be54-9073d8094a62.jpg?v=1750265064,
92943316720,Black Panther - Majestic Super Flopsie Stuffed Animal - Aurora,"Explore the wild with the 'Super Flopsie Black Panther', a lifelike panther plush perfect for adventurous spirits and animal lovers.",http://auroragift.com/cdn/shop/products/31672.jpg?v=1750262870,
92943319226,"Aurora® - Flopsie™ - 12"" Polaris Polar Bear™",Polaris Polar Bear Flopsie makes for a great cuddling companion especially during the winter season! This Polaris Polar Bear is pure white polar bear with an adorable face sure to bring a smile to anyone!,http://auroragift.com/cdn/shop/products/31922_741c6d68-2c4f-42ac-9390-9dbb1f79a654.jpg?v=1750265726,
92943319486,Bei Bei - Adorable Flopsie Plushies - Aurora,"Embrace panda whimsy with Bei Bei, the timeless black and white plushie, offering endless cuddles and imaginative escapades in a resting pose.",http://auroragift.com/cdn/shop/products/31948.jpg?v=1750263978,
92943334717,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943334779,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943334823,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335240,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335264,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335271,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335301,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335325,Cassie Daisy Cat - Tired Spudsters Plush - Aurora,"Unwind with Cassie Daisy Cat plush, the pastel plush full of cozy charm. Add this Spudsters by Aurora plush to your collection today!",http://auroragift.com/cdn/shop/files/34428.jpg?v=1767808806,
92943335332,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335547,Cutie Pig - Adorable Spudsters Plushies - Aurora,"Snuggle up with the Cutie Pig Spudster from Aurora, a pink potato-shaped pig plush. Friendly and huggable, it's a farmyard joy for all ages!",http://auroragift.com/cdn/shop/products/33554a_ff8243d8-45d1-4185-883d-369b8955bd44.jpg?v=1750265641,
92943335585,"Aurora® - PomPom Penguin™ - 7"" Unicorn","Pom Pom Penguin is a cute, cuddly penguin with some brand new looks! This Pom Pom Unicorn features Pom Pom Penguin dressed in a pink unicorn hoodie with a cute little unicorn horn a top of his head.",http://auroragift.com/cdn/shop/products/33558_de0b7142-3902-4a8e-ba1b-fa5a0a2ea559.jpg?v=1750265634,
92943335691,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335738,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335745,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335752,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943335769,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
92943336148,Baby Evie w/ Bib - Licensed Peppa Pig Plush - Aurora,"Cuddle up with Baby Evie with Bib from the Peppa Pig Collection! Dressed in soft mint green with a cute purple bib, perfect for fans of Peppa’s adorable world.",http://auroragift.com/cdn/shop/files/44414.jpg?v=1769206783,
